39.72042167,-104.706285
39.72042167,-104.706285
39.72042333,-104.706285
39.72042333,-104.706285
39.72042333,-104.706285
39.72042333,-104.706285
39.720425,-104.706285
39.720425,-104.706285
39.720425,-104.706285
39.720425,-104.706285
39.720425,-104.7062867
39.72042667,-104.7062867
39.72042667,-104.7062867
39.72042667,-104.7062867
39.72042667,-104.7062867
39.72042667,-104.7062867
39.72042667,-104.7062867
39.72042667,-104.7062867
39.72042667,-104.7062867
39.72042667,-104.7062867
39.72042667,-104.7062867
39.72042667,-104.7062867
39.72042667,-104.7062867
39.720425,-104.7062867
39.720425,-104.7062867
39.72042333,-104.706285
39.72042167,-104.706285
39.72042,-104.7062833
39.72042,-104.7062833
39.72041833,-104.7062833
39.72041833,-104.7062833
39.72041667,-104.7062833
39.72041667,-104.7062833
39.720415,-104.7062817
39.720415,-104.7062817
39.72041333,-104.7062817
39.72041333,-104.70628
39.72041167,-104.7062783
39.72041167,-104.7062783
39.72041,-104.7062767
39.72040833,-104.706275
39.72040833,-104.706275
39.72040667,-104.7062733
39.720405,-104.7062717
39.720405,-104.7062717
39.720405,-104.70627
39.72040333,-104.70627
39.72040333,-104.7062683
39.72040167,-104.7062683
39.7204,-104.7062667
39.7204,-104.706265
39.72039833,-104.706265
39.72039833,-104.706265
39.72039667,-104.7062633
39.720395,-104.7062633
39.720395,-104.7062633
39.72039333,-104.7062633
39.72039167,-104.7062617
39.72039167,-104.70626
39.72039,-104.7062583
39.72038833,-104.7062583
39.72038667,-104.7062567
39.720385,-104.706255
39.720385,-104.7062533
39.72038333,-104.7062517
39.72038333,-104.7062517
39.72038167,-104.70625
39.72038,-104.7062483
39.72038,-104.706245
39.72037833,-104.7062417
39.72037833,-104.70624
39.720375,-104.7062367
39.72037167,-104.7062333
39.72037,-104.70623
39.72036833,-104.7062283
39.72036833,-104.7062267
39.72036333,-104.7062217
39.72036167,-104.7062183
39.72036,-104.7062167
39.72035667,-104.706215
39.720355,-104.7062117
39.72035333,-104.70621
39.72035167,-104.7062083
39.72035,-104.706205
39.72034833,-104.7062033
39.720345,-104.7062017
39.720345,-104.7062017
39.72034333,-104.7062
39.72034167,-104.7061983
39.72034167,-104.7061967
39.72034,-104.7061967
39.72033833,-104.706195
39.72033667,-104.706195
39.720335,-104.7061933
39.72033333,-104.7061933
39.72033167,-104.7061933
39.72033,-104.7061933
39.72033,-104.706195
39.72032833,-104.706195
39.72032667,-104.706195
39.72032667,-104.706195
39.72032667,-104.706195
39.72032667,-104.706195
39.72032833,-104.706195
39.72032833,-104.7061933
39.72032833,-104.7061917
39.72033,-104.7061917
39.72033,-104.70619
39.72033167,-104.70619
39.72033333,-104.7061883
39.72033333,-104.70619
39.72033333,-104.7061883
39.72033667,-104.70619
39.72034,-104.7061883
39.72034167,-104.7061867
39.720345,-104.7061867
39.72034833,-104.706185
39.72035167,-104.7061817
39.720355,-104.70618
39.72035833,-104.7061767
39.72036167,-104.706175
39.720365,-104.7061717
39.72036667,-104.7061667
39.72037167,-104.706165
39.72037333,-104.70616
39.72037667,-104.7061567
39.72038,-104.7061533
39.72038333,-104.7061483
39.720385,-104.7061433
39.72039,-104.7061367
39.72039167,-104.7061317
39.720395,-104.706125
39.72039833,-104.7061217
39.7204,-104.7061167
39.72040333,-104.7061117
39.72040667,-104.706105
39.72041,-104.7061
39.72041333,-104.7060933
39.72041833,-104.7060867
39.72042167,-104.70608
39.720425,-104.7060717
39.72042833,-104.7060667
39.72043333,-104.7060583
39.72043667,-104.7060517
39.72044,-104.7060433
39.720445,-104.7060367
39.72044833,-104.7060283
39.72045167,-104.70602
39.72045667,-104.70601
39.72046,-104.7060033
39.720465,-104.7059933
39.72047,-104.7059833
39.72047333,-104.705975
39.72047833,-104.705965
39.72048333,-104.705955
39.72048833,-104.7059467
39.72049333,-104.7059383
39.72049833,-104.7059283
39.72050333,-104.7059183
39.72050833,-104.7059083
39.72051333,-104.7058983
39.72051833,-104.7058883
39.72052333,-104.7058783
39.72052833,-104.7058667
39.720535,-104.7058567
39.72054,-104.7058467
39.72054667,-104.7058367
39.72055167,-104.705825
39.72055667,-104.705815
39.72056333,-104.7058033
39.72056833,-104.7057933
39.720575,-104.7057817
39.72058,-104.7057717
39.72058667,-104.7057617
39.72059333,-104.7057533
39.7206,-104.7057433
39.72060667,-104.7057333
39.72061333,-104.7057233
39.72062,-104.7057117
39.72062667,-104.7057017
39.72063333,-104.7056917
39.72064,-104.7056817
39.72064667,-104.7056717
39.72065333,-104.7056617
39.72066,-104.7056517
39.72066833,-104.7056417
39.720675,-104.7056317
39.72068167,-104.7056217
39.72068833,-104.7056117
39.72069333,-104.7056
39.7207,-104.7055917
39.72070667,-104.7055817
39.720715,-104.7055717
39.72072167,-104.70556
39.72072833,-104.70555
39.720735,-104.7055383
39.72074333,-104.7055267
39.72075167,-104.7055167
39.72076,-104.705505
39.72076667,-104.7054933
39.720775,-104.7054817
39.72078333,-104.7054717
39.72079,-104.70546
39.72079833,-104.7054483
39.72080667,-104.7054367
39.720815,-104.705425
39.72082333,-104.7054133
39.72083,-104.7054033
39.72083833,-104.7053917
39.72084667,-104.70538
39.72085333,-104.70537
39.72086167,-104.7053583
39.72087,-104.7053483
39.72087667,-104.7053367
39.72088333,-104.7053267
39.72089,-104.705315
39.72089833,-104.7053033
39.720905,-104.7052933
39.72091167,-104.7052817
39.72092,-104.70527
39.720925,-104.7052583
39.72093167,-104.7052467
39.72093833,-104.705235
39.720945,-104.70522
39.72095,-104.7052067
39.72095667,-104.7051933
39.72096333,-104.70518
39.72096833,-104.7051683
39.720975,-104.7051533
39.72098,-104.7051417
39.72098667,-104.7051267
39.72099167,-104.7051133
39.72099667,-104.7050967
39.72100167,-104.7050817
39.72100667,-104.705065
39.72101167,-104.70505
39.72101667,-104.7050333
39.72102,-104.7050183
39.721025,-104.7050033
39.72103,-104.7049883
39.721035,-104.704975
39.72103833,-104.70496
39.72104167,-104.704945
39.721045,-104.70493
39.72105,-104.704915
39.72105333,-104.7049
39.72105667,-104.7048867
39.72105833,-104.7048717
39.72106167,-104.7048567
39.721065,-104.7048417
39.72106833,-104.7048283
39.72107,-104.7048133
39.721075,-104.7048
39.72107833,-104.7047867
39.72108167,-104.7047733
39.72108333,-104.70476
39.72108667,-104.704745
39.72109,-104.7047317
39.721095,-104.7047183
39.72109833,-104.704705
39.72110167,-104.7046917
39.721105,-104.7046783
39.72110667,-104.7046633
39.72111,-104.70465
39.72111333,-104.7046367
39.72111667,-104.7046233
39.72112167,-104.7046083
39.721125,-104.704595
39.72112833,-104.7045817
39.72113167,-104.7045667
39.721135,-104.7045517
39.72114,-104.7045383
39.72114333,-104.7045233
39.72114667,-104.70451
39.72115,-104.704495
39.72115167,-104.7044817
39.721155,-104.7044667
39.72115833,-104.7044533
39.72116,-104.70444
39.72116167,-104.7044267
39.721165,-104.7044133
39.72116667,-104.7044
39.72117,-104.7043867
39.72117,-104.7043717
39.72117167,-104.7043567
39.72117333,-104.7043433
39.721175,-104.7043283
39.72117667,-104.704315
39.72117833,-104.7043
39.72118,-104.7042867
39.72118167,-104.7042733
39.72118333,-104.7042583
39.721185,-104.704245
39.72118667,-104.70423
39.72118833,-104.7042167
39.72119167,-104.7042033
39.72119333,-104.70419
39.721195,-104.7041767
39.72119833,-104.7041633
39.7212,-104.70415
39.72120333,-104.7041367
39.721205,-104.704125
39.72120833,-104.7041117
39.72121167,-104.7040983
39.72121333,-104.704085
39.72121667,-104.7040717
39.72122,-104.7040583
39.72122333,-104.704045
39.72122833,-104.7040317
39.72123167,-104.7040183
39.721235,-104.704005
39.72124,-104.7039917
39.72124333,-104.70398
39.72124833,-104.7039683
